team,tournament,match,alliance,sandstorm_start_hatch,sandstorm_start_cargo,sandstorm_start_lvl_1,sandstorm_start_lvl_2,sandstorm_hab,sandstorm_rocket_cargo_1,sandstorm_rocket_cargo_2,sandstorm_rocket_cargo_3,sandstorm_total_rocket_cargo,sandstorm_rocket_hatch_1,sandstorm_rocket_hatch_2,sandstorm_rocket_hatch_3,sandstorm_total_rocket_hatch,sandstorm_cargoship_cargo,sandstorm_cargoship_hatch,teleop_rocket_cargo_1,teleop_rocket_cargo_2,teleop_rocket_cargo_3,teleop_total_rocket_cargo,teleop_rocket_hatch_1,teleop_rocket_hatch_2,teleop_rocket_hatch_3,teleop_total_rocket_hatch,teleop_cargoship_cargo,teleop_cargoship_hatch,teleop_climb_1,teleop_climb_2,teleop_climb_3,rating_cargo_accuracy,rating_hatch_accuracy,rating_speed,rating_defense,rating_stability,disabled,interfere,defense,comment_scout,comment_super,match_id,scout_id,Total Game Pieces,Hab Climb
4486,CAVE,56,r,FALSE,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,1,0,3,1,0,FALSE,TRUE,FALSE,5,5,4,1,4,FALSE,FALSE,FALSE,Good cycle timesSmooth drivingFocused on rocket,,56@CAVE:r[4486;4201;4470],0,6,6
115,CAVE,57,r,TRUE,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,0,0,2,4,0,FALSE,TRUE,FALSE,4,4,3,1,4,FALSE,FALSE,FALSE,Bumped into other robots commonly.,,57@CAVE:r[5199;115;4711],1,7,6
4711,CAVE,57,r,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,1,1,4,2,4,FALSE,TRUE,TRUE,Counter defending not successful bumping into alliance,,57@CAVE:r[5199;115;4711],2,0,3
5199,CAVE,57,r,TRUE,FALSE,TRUE,FALSE,TRUE,1,0,0,1,0,0,0,0,0,0,1,0,0,1,2,0,0,2,1,0,FALSE,FALSE,TRUE,4,4,5,1,4,FALSE,FALSE,FALSE,Good cycle timePlaced hatches quicky,,57@CAVE:r[5199;115;4711],0,4,12
5137,CAVE,58,b,TRUE,FALSE,FALSE,TRUE,TRUE,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,FALSE,TRUE,FALSE,4,4,4,3,4,FALSE,FALSE,TRUE,played a very little bit of defense in the middle. is good at ground intake,,58@CAVE:b[599;5137;5700],1,3,6
5700,CAVE,58,b,TRUE,FALSE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,TRUE,FALSE,FALSE,4,4,3,1,4,FALSE,FALSE,FALSE,Missed the cargo a couple times but overall consistent,,58@CAVE:b[599;5137;5700],2,4,3
599,CAVE,58,b,TRUE,FALSE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,1,3,0,0,3,1,0,0,1,1,0,FALSE,TRUE,FALSE,4,4,3,1,3,FALSE,FALSE,FALSE,fast cycle;,,58@CAVE:b[599;5137;5700],0,5,6
3303,CAVE,58,r,TRUE,FALSE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,FALSE,TRUE,FALSE,4,5,4,1,5,FALSE,FALSE,FALSE,Good cycle timesSmooth drivingDid not interfere with other robots,,58@CAVE:r[3303;7887;5818],0,4,6
5818,CAVE,58,r,TRUE,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,1,2,0,0,2,2,0,0,2,3,2,FALSE,FALSE,TRUE,5,5,5,1,5,FALSE,FALSE,FALSE,Not being defended climbing issue fixed with driver intention,,58@CAVE:r[3303;7887;5818],2,9,12
7887,CAVE,58,r,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,1,1,4,1,3,FALSE,FALSE,TRUE,Very aggressive; crossed back and forth repeatedly. Very fast; not always good. More bite than back. Went back at 12 seconds left.,,58@CAVE:r[3303;7887;5818],1,0,0
4414,CAVE,59,b,TRUE,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,2,2,1,FALSE,FALSE,TRUE,4,3,4,1,4,FALSE,FALSE,FALSE,couldn't place in rocket with defense and their outtakes were inconsistent,,59@CAVE:b[7326;4414;7650],1,6,12
7326,CAVE,59,b,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,1,1,4,3,3,FALSE,TRUE,TRUE,barely survived defending. didnt defend that well.,,59@CAVE:b[7326;4414;7650],0,0,3
7650,CAVE,59,b,TRUE,FALSE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,FALSE,TRUE,FALSE,3,2,2,1,5,FALSE,FALSE,FALSE,very slow lowbot; drops cargo occasionally,,59@CAVE:b[7326;4414;7650],2,3,6
114,CAVE,59,r,TRUE,FALSE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,3,1,0,TRUE,FALSE,FALSE,4,4,3,1,4,FALSE,FALSE,FALSE,Can do all rocket levels but too slow,,59@CAVE:r[5678;114;4201],1,5,3
4201,CAVE,59,r,TRUE,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,0,0,2,3,1,TRUE,FALSE,FALSE,4,3,3,1,3,FALSE,FALSE,FALSE,Forgot drive laptop (day 2). Struggled to pick up and receive hatch panels,,59@CAVE:r[5678;114;4201],2,7,3
5678,CAVE,59,r,FALSE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,5,1,5,5,5,FALSE,FALSE,TRUE,Good at blocking the rocketEffectively blocks rockethits cornersIs. Not very good at blocking cargoDoesn't do anything while the robot goes to pick up field elementsGoes  back to side at 30 Seconds,,59@CAVE:r[5678;114;4201],0,0,3
2543,CAVE,60,b,TRUE,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,3,0,FALSE,FALSE,FALSE,4,4,4,1,3,FALSE,FALSE,FALSE,good at hatch. could be more reliable during climb.,,60@CAVE:b[2543;294;6934],0,5,0
294,CAVE,60,b,TRUE,FALSE,FALSE,TRUE,TRUE,0,0,0,0,1,0,0,1,0,0,2,0,0,2,1,0,0,1,3,0,FALSE,FALSE,TRUE,4,4,4,1,3,FALSE,FALSE,FALSE,they were tipping over a lot and their hatch intake failed a few times,,60@CAVE:b[2543;294;6934],1,6,12
6934,CAVE,60,b,FALSE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,1,1,4,3,5,FALSE,FALSE,TRUE,defends but returns to their side; sometimes drives around aimlessly instead of defendin,,60@CAVE:b[2543;294;6934],2,0,3
3863,CAVE,60,r,TRUE,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,1,2,1,0,3,0,0,0,0,6,0,TRUE,FALSE,FALSE,4,3,3,1,2,FALSE,FALSE,FALSE,Become tall and unstable when placing cargo; even low. Blocked alliance partner in Hab,,60@CAVE:r[5857;7323;3863],2,9,3
5857,CAVE,60,r,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,FALSE,FALSE,FALSE,3,3,3,2,3,FALSE,FALSE,TRUE,Came out of frame perimeter Played both defense and offenseVery unstable robotbad at defenseUnpredictable intake and output,,60@CAVE:r[5857;7323;3863],0,3,0
7323,CAVE,60,r,TRUE,FALSE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TRUE,FALSE,FALSE,3,2,3,2,4,FALSE,FALSE,TRUE,Hatch intake and outtake are very inaccurate. Not effective in defense either.,,60@CAVE:r[5857;7323;3863],1,1,3
3473,CAVE,61,b,TRUE,FALSE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,FALSE,TRUE,FALSE,4,3,3,1,3,FALSE,FALSE,FALSE,better at cargo than at hatch,,61@CAVE:b[3473;4470;7327],0,3,6
4470,CAVE,61,b,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,1,1,3,3,4,FALSE,FALSE,TRUE,their defense wasn't very good as they got a lot of penalties and didn't block the other bots from scoring,,61@CAVE:b[3473;4470;7327],1,0,3
7327,CAVE,61,b,FALSE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,2,0,3,1,1,TRUE,FALSE,FALSE,4,3,4,1,3,FALSE,FALSE,FALSE,A little shaky; got rekt by defence bot; swerve drive,,61@CAVE:b[3473;4470;7327],2,7,3
3925,CAVE,61,r,FALSE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,TRUE,FALSE,FALSE,4,1,3,1,3,FALSE,FALSE,FALSE,Can't maneuver around defense bots,,61@CAVE:r[6398;3925;7324],1,2,3
6398,CAVE,61,r,TRUE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,TRUE,FALSE,FALSE,4,5,5,1,5,FALSE,FALSE,TRUE,Played defense in the defense but from the other alliance,,61@CAVE:r[6398;3925;7324],0,1,3
7324,CAVE,61,r,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,1,1,3,2,3,FALSE,FALSE,FALSE,bad ineffective defense. Jerky movements. Unsure of where going.,,61@CAVE:r[6398;3925;7324],2,0,3
3328,CAVE,62,b,TRUE,FALSE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,2,2,0,TRUE,FALSE,FALSE,4,3,2,1,3,FALSE,FALSE,FALSE,slow at hatch; ok at cargo,,62@CAVE:b[6553;5477;3328],2,5,3
5477,CAVE,62,b,FALSE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,FALSE,TRUE,FALSE,4,1,3,1,3,FALSE,FALSE,FALSE,their cargo was consistent but their climb only goes to lvl 2 and takes a long time,,62@CAVE:b[6553;5477;3328],1,3,6
6553,CAVE,62,b,FALSE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,FALSE,FALSE,FALSE,4,3,3,1,3,FALSE,FALSE,FALSE,unstable on uneven surfaces; like near hub. very good at  cargo.,,62@CAVE:b[6553;5477;3328],0,3,0
5107,CAVE,62,r,TRUE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,TRUE,FALSE,FALSE,3,3,3,1,4,FALSE,FALSE,TRUE,very slow cycle timesBad intake,,62@CAVE:r[5107;5136;580],0,1,3
5136,CAVE,62,r,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,TRUE,FALSE,FALSE,4,4,4,1,4,FALSE,FALSE,FALSE,Pretty fast cycle time; but they got stuck on the hab at the start of the match.,,62@CAVE:r[5107;5136;580],1,6,3
580,CAVE,62,r,TRUE,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1,TRUE,FALSE,FALSE,1,3,3,1,2,FALSE,FALSE,FALSE,Looked like they were about to fall apart. Shaky; wobbly movements.,,62@CAVE:r[5107;5136;580],2,3,3
4486,CAVE,63,b,FALSE,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,4,0,FALSE,TRUE,FALSE,5,4,4,1,4,FALSE,FALSE,FALSE,a little slow at hatch; good at cargo,,63@CAVE:b[6764;6560;4486],2,7,6
6560,CAVE,63,b,FALSE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,0,FALSE,FALSE,TRUE,4,1,2,1,4,FALSE,FALSE,FALSE,they're really slow but their cargo is solid and they weight a lot so defense against them is hard,,63@CAVE:b[6764;6560;4486],1,4,12
6764,CAVE,63,b,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,2,2,3,1,3,FALSE,FALSE,FALSE,did absolutely nothing. took 30 seconds to climb level 1,,63@CAVE:b[6764;6560;4486],0,0,3
1138,CAVE,63,r,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,FALSE,FALSE,TRUE,4,2,3,2,3,FALSE,FALSE,FALSE,Went backwards at beginning of sandstorm. At teleop they moved slowly. Struggled w hatches but cargo is good.,,63@CAVE:r[5510;5869;1138],2,6,12
5510,CAVE,63,r,TRUE,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,TRUE,FALSE,FALSE,3,3,4,1,3,FALSE,FALSE,FALSE,Third level assistJerkySlow cycle times,,63@CAVE:r[5510;5869;1138],0,4,3
5869,CAVE,63,r,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,1,1,2,2,4,TRUE,FALSE,TRUE,Disabled on the other alliances side; got pushed around easily while playing defense,,63@CAVE:r[5510;5869;1138],1,0,0
115,CAVE,64,b,TRUE,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,FALSE,TRUE,FALSE,5,3,4,1,4,FALSE,FALSE,FALSE,always great at cargo,,64@CAVE:b[115;5857;2486],0,4,6
2486,CAVE,64,b,FALSE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,2,0,FALSE,FALSE,FALSE,4,4,3,1,3,FALSE,FALSE,FALSE,,,64@CAVE:b[115;5857;2486],2,5,0
5857,CAVE,64,b,TRUE,FALSE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,2,2,2,1,3,FALSE,FALSE,FALSE,they wandered around aimlessly for most of the match. their outtakes are also inconsistent,,64@CAVE:b[115;5857;2486],1,1,0
5102,CAVE,64,r,TRUE,FALSE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,FALSE,FALSE,FALSE,3,4,2,1,3,FALSE,FALSE,FALSE,Very slow. spent almost entire game on a single hatch and a single cargo,,64@CAVE:r[7326;7887;5102],2,2,0
7326,CAVE,64,r,FALSE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,1,1,2,2,4,TRUE,TRUE,TRUE,Came as seconds defense Disabled for a little on opposite side racked up penaltiesDid nothing it's the box bot,,64@CAVE:r[7326;7887;5102],0,0,0
7887,CAVE,64,r,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,1,1,4,4,3,FALSE,FALSE,TRUE,Got a lot of fouls on defense,,64@CAVE:r[7326;7887;5102],1,0,3
4711,CAVE,65,b,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,FALSE,1,1,3,1,3,FALSE,FALSE,FALSE,did absolutely nothing,,65@CAVE:b[4711;5136;6934],0,1,0
5136,CAVE,65,b,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,2,2,2,1,3,FALSE,FALSE,FALSE,they literally did nothing but block their own alliance memebers,,65@CAVE:b[4711;5136;6934],1,0,3
6934,CAVE,65,b,FALSE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,FALSE,FALSE,FALSE,4,1,3,1,4,FALSE,FALSE,FALSE,can only do cargo,,65@CAVE:b[4711;5136;6934],2,4,0
599,CAVE,65,r,FALSE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,TRUE,FALSE,FALSE,5,1,5,1,4,FALSE,FALSE,FALSE,Good at cargo smooth driving,,65@CAVE:r[599;6398;7650],0,3,3
6398,CAVE,65,r,FALSE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,2,1,3,4,1,FALSE,FALSE,TRUE,Successfully defended against two robots at the same time; could do cargo but slow cycle,,65@CAVE:r[599;6398;7650],1,0,0
7650,CAVE,65,r,TRUE,FALSE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,FALSE,TRUE,FALSE,2,3,2,1,2,FALSE,FALSE,FALSE,Not good against defense. Cargo and hatches easily fall out of Intake,,65@CAVE:r[599;6398;7650],2,2,6
5818,CAVE,66,b,TRUE,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,1,2,0,0,2,2,0,0,2,0,2,FALSE,FALSE,TRUE,5,5,5,1,5,FALSE,FALSE,FALSE,Fast cycle time for the hatch; but struggled to intake the hatch.,,66@CAVE:b[5818;6553;7323],0,6,12
6553,CAVE,66,b,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,TRUE,FALSE,FALSE,3,1,2,1,2,FALSE,FALSE,FALSE,slow but not bad; tried climb to second level but didn't do it successfully; cycle times slow,,66@CAVE:b[5818;6553;7323],1,3,3
7323,CAVE,66,b,TRUE,FALSE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,1,1,3,2,4,FALSE,FALSE,FALSE,Took very long to align the robot for hatch placement; and so it was not able to score any hatches.,,66@CAVE:b[5818;6553;7323],2,0,3
4486,CAVE,66,r,FALSE,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,2,1,0,3,2,2,0,4,4,0,FALSE,TRUE,FALSE,5,5,3,1,3,FALSE,FALSE,FALSE,Good with cargo and hatches; can do rocket as well; doesn't get defended because not as good as 4414; unable to do anything during sandstorm though,,66@CAVE:r[5869;5199;4486],2,11,6
5199,CAVE,66,r,TRUE,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,1,0,3,2,0,FALSE,FALSE,TRUE,4,4,4,1,4,FALSE,FALSE,FALSE,Some of the hatch placements were slightly inaccurate and fell off the rocket; but the robot moved smoothly with relatively fast cycle times.,,66@CAVE:r[5869;5199;4486],1,6,12
5869,CAVE,66,r,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,1,1,1,1,1,FALSE,FALSE,FALSE,Crosses hab line during sandstorm but then went back to level 1 and stayed there the whole time,,66@CAVE:r[5869;5199;4486],0,0,0
4414,CAVE,67,b,TRUE,FALSE,FALSE,TRUE,TRUE,0,0,0,0,1,0,0,1,0,0,2,0,0,2,2,0,0,2,2,2,FALSE,FALSE,TRUE,4,4,4,1,4,FALSE,FALSE,FALSE,was able to drive really well against meh  defense,,67@CAVE:b[6764;4414;5678],1,8,12
5678,CAVE,67,b,FALSE,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,TRUE,FALSE,FALSE,5,1,4,1,5,TRUE,FALSE,FALSE,Had a very fast cycle time for cargo in the beginning of the match; but then became disabled in the middle of the Match.,,67@CAVE:b[6764;4414;5678],2,4,3
6764,CAVE,67,b,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,1,1,2,1,2,TRUE,FALSE,FALSE,Was moving around aimlessly; doing nothing; got disabled in the middle of the match,,67@CAVE:b[6764;4414;5678],0,0,3
3303,CAVE,67,r,TRUE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,1,1,1,1,1,FALSE,FALSE,FALSE,Started on level 1 and didn't move for the entire round - rocked back and forth a couple times but robot was broken/disabled,,67@CAVE:r[3303;5477;7324],0,0,0
5477,CAVE,67,r,FALSE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,FALSE,TRUE,FALSE,4,1,3,1,4,FALSE,FALSE,FALSE,Elevator mechanism is pretty slow; but overall their robot gave a solid performance considering 1 other robot in their alliance was disabled and the other robot was going completely defensive and not doing well at that.,,67@CAVE:r[3303;5477;7324],1,4,6
7324,CAVE,67,r,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,1,1,2,2,2,FALSE,TRUE,FALSE,shit at defense; didn't do anything to high tide; smoothly juked every time; it just sits in enemy territory half the time,,67@CAVE:r[3303;5477;7324],2,0,0
2543,CAVE,68,b,FALSE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2,2,1,FALSE,FALSE,TRUE,5,3,5,1,5,FALSE,FALSE,FALSE,The placement for the hatches took some time and wasn't as consistent ad it should be. The cycle time for the cargo was fast.,,68@CAVE:b[2543;3473;3925],0,5,12
3473,CAVE,68,b,TRUE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,4,0,FALSE,FALSE,FALSE,3,3,3,1,2,FALSE,FALSE,FALSE,ended up taking off game pieces that they had earlier put on. hatch mechanism is decent but we shudntn rely on it,,68@CAVE:b[2543;3473;3925],1,5,0
3925,CAVE,68,b,TRUE,FALSE,TRUE,FALSE,TRUE,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,1,3,4,2,5,FALSE,FALSE,TRUE,Only placed 1 hatch during sandstorm; and it was pretty crooked; barely hanging on. Defense was mediocre.,,68@CAVE:b[2543;3473;3925],2,0,3
5700,CAVE,68,r,TRUE,FALSE,FALSE,TRUE,TRUE,0,0,0,0,1,0,0,1,0,0,2,0,0,2,1,0,0,1,3,0,FALSE,TRUE,FALSE,4,5,3,1,4,FALSE,FALSE,FALSE,Basically a shittier version of our bot; also it has a design flaw or something as the cargo sometimes goes straight up and not into the cargo ship,,68@CAVE:r[580;7327;5700],2,6,6
580,CAVE,68,r,TRUE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,1,4,2,4,2,FALSE,TRUE,TRUE,Wen to blue side almost immediately during teleop to defend; defense was pretty ineffective. Got pushed around a lot and didn't stop much but did interfere with 3925's ability to place hatch panels and cargo on the cargo ship. Robot is pretty unstable and rocket around a lot. Climbed to level 2 but driving really fast - no elevator but it was effective.,,68@CAVE:r[580;7327;5700],0,0,6
7327,CAVE,68,r,FALSE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,2,3,0,TRUE,FALSE,FALSE,4,4,4,1,3,FALSE,FALSE,FALSE,-had an elevator mechanism but only used it to fill the 2nd level of the rocket-some cargo placements were slightly off and bounces over the top of the cargo ship before bouncing in,,68@CAVE:r[580;7327;5700],1,6,3
114,CAVE,69,b,TRUE,FALSE,TRUE,FALSE,TRUE,0,0,0,0,1,0,0,1,0,0,1,2,0,3,0,2,2,4,0,0,TRUE,FALSE,FALSE,3,4,4,1,3,FALSE,FALSE,FALSE,their elevator is good but they keep taking off their own game pieces that they put on earlier,,69@CAVE:b[4470;114;294],1,7,3
294,CAVE,69,b,TRUE,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,1,2,0,3,1,0,0,1,3,0,FALSE,FALSE,TRUE,4,2,5,1,4,FALSE,FALSE,FALSE,Fast cycle time for cargo; and was able to place 2nd level on the rocket. However; it did accidentally knock out one of the hatches that had already been placed on the rocket.,,69@CAVE:b[4470;114;294],2,7,12
4470,CAVE,69,b,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,TRUE,FALSE,FALSE,1,3,3,1,3,TRUE,TRUE,FALSE,Disabled after crossed hab line; started moving later; crashed into its teammate; very inconsistent intake and outtake for hatch; when intaking hatches the hatch isnt secure,,69@CAVE:b[4470;114;294],0,2,3
5107,CAVE,69,r,FALSE,FALSE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,1,1,3,3,3,FALSE,FALSE,TRUE,-defense was relatively ineffective; the driving and maneuvering was all over the place and the robot wasn't heavy enough or forceful enough to completely stop other robots-for a period of time their robot blocked the hatch side of the blue rocket effectively but was knocked out of the way by a double team from the blue alliance,,69@CAVE:r[5510;5107;6560],1,0,0
5510,CAVE,69,r,TRUE,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,FALSE,TRUE,FALSE,1,3,2,1,4,FALSE,FALSE,FALSE,Placed 3 hatch panels but took a pretty long time to do so; placement was fairly accurate; doesn't look like it can take cargo; no elevator to climb just drove up really fast,,69@CAVE:r[5510;5107;6560],0,3,6
6560,CAVE,69,r,FALSE,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,TRUE,FALSE,FALSE,5,1,3,1,3,FALSE,FALSE,FALSE,Good at cargo but slow; third level climb is very slow,,69@CAVE:r[5510;5107;6560],2,4,3
3863,CAVE,70,b,TRUE,FALSE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,4,1,TRUE,FALSE,FALSE,5,4,5,1,3,FALSE,FALSE,FALSE,When not defended; robot is consistent and has a fast cycle time for both cargo and hatches; Easily pushed around,,70@CAVE:b[3863;5137;4201],0,6,3
4201,CAVE,70,b,TRUE,FALSE,FALSE,TRUE,TRUE,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,2,1,4,1,4,FALSE,FALSE,FALSE,Had a good intake \outtake mechanism for the cargo; however it was not able to score any cargo because of the defense bots preventing it. The one hatch that it placed was very crooked; and eventually was knocked off.,,70@CAVE:b[3863;5137;4201],2,0,0
